Date,Open,High,Low,Close,Adj Close,Volume
2020-11-30,1.800000,1.808000,1.730000,1.730000,1.730000,27265475
2020-12-01,1.754500,1.842500,1.748500,1.818500,1.818500,23139312
2020-12-02,1.859000,1.875000,1.767500,1.824000,1.824000,21883470
2020-12-03,1.833500,1.905500,1.805000,1.890000,1.890000,20961619
2020-12-04,1.896000,1.979500,1.871000,1.886000,1.886000,34344013
2020-12-07,1.915000,1.915000,1.840000,1.848500,1.848500,22084859
2020-12-08,1.849000,1.853000,1.782500,1.782500,1.782500,25726677
2020-12-09,1.820000,1.905000,1.810000,1.822500,1.822500,27284989
2020-12-10,1.830000,1.835500,1.735500,1.784500,1.784500,28080520
2020-12-11,1.793000,1.798000,1.683500,1.708500,1.708500,30210946
2020-12-14,1.765000,1.798500,1.720000,1.725000,1.725000,21617687
2020-12-15,1.720000,1.749500,1.680000,1.746500,1.746500,17057568
2020-12-16,1.790000,1.820000,1.766000,1.787000,1.787000,20894231
2020-12-17,1.818000,1.825000,1.762000,1.779000,1.779000,13273780
2020-12-18,1.771500,1.771500,1.721000,1.728000,1.728000,18797182
2020-12-21,1.484000,1.587000,1.442500,1.575500,1.575500,59536086
2020-12-22,1.584000,1.671000,1.581000,1.669500,1.669500,25426543
2020-12-23,1.693500,1.788000,1.677000,1.787500,1.787500,24751263
2020-12-24,1.806500,1.874000,1.800000,1.830000,1.830000,20789469
2020-12-28,1.947000,1.950000,1.843000,1.865000,1.865000,24690094
2020-12-29,1.879500,1.887500,1.822000,1.826500,1.826500,19913120
2020-12-30,1.826000,1.876000,1.814500,1.853500,1.853500,17618017
2020-12-31,1.835000,1.838000,1.776000,1.791000,1.791000,15486691
2021-01-04,1.849500,1.850000,1.655000,1.661000,1.661000,38696800
2021-01-05,1.642000,1.699500,1.600000,1.657500,1.657500,24855270
2021-01-06,1.683000,1.760000,1.646500,1.750500,1.750500,21294975
2021-01-07,1.757500,1.770000,1.676000,1.737500,1.737500,20918102
2021-01-08,1.764000,1.798000,1.727500,1.734500,1.734500,33522834
2021-01-11,1.725000,1.733500,1.686500,1.700000,1.700000,17922352
2021-01-12,1.720000,1.772000,1.712000,1.762500,1.762500,30800151
2021-01-13,1.768000,1.768500,1.701000,1.712000,1.712000,18309808
2021-01-14,1.720000,1.834000,1.713000,1.823000,1.823000,36712961
2021-01-15,1.815000,1.869500,1.801500,1.822000,1.822000,29214918
2021-01-18,1.801000,1.810000,1.760000,1.809000,1.809000,10436423
2021-01-19,1.833000,1.857000,1.781000,1.790500,1.790500,12099176
2021-01-20,1.844000,1.844000,1.788000,1.818500,1.818500,12540566
2021-01-21,1.830000,1.850000,1.751000,1.767500,1.767500,25261969
2021-01-22,1.740000,1.740000,1.671000,1.702500,1.702500,28885070
2021-01-25,1.680000,1.680000,1.556500,1.581000,1.581000,45119012
2021-01-26,1.572500,1.621500,1.505000,1.587500,1.587500,29285681
2021-01-27,1.590000,1.628500,1.541500,1.574500,1.574500,17012886
2021-01-28,1.550000,1.710000,1.536000,1.651000,1.651000,26413072
2021-01-29,1.624500,1.677000,1.586000,1.614000,1.614000,17965792
2021-02-01,1.650500,1.660000,1.604000,1.610500,1.610500,11471234
2021-02-02,1.635500,1.701500,1.628500,1.696500,1.696500,18808710
2021-02-03,1.720000,1.741000,1.666500,1.684500,1.684500,16487357
2021-02-04,1.702500,1.764000,1.689500,1.750500,1.750500,18102870
2021-02-05,1.760000,1.814500,1.747000,1.800000,1.800000,23834122
2021-02-08,1.790000,1.834500,1.774000,1.818000,1.818000,18569178
2021-02-09,1.820000,1.823500,1.755000,1.756500,1.756500,15781187
2021-02-10,1.761500,1.782000,1.696000,1.709500,1.709500,18008565
2021-02-11,1.702500,1.725000,1.656000,1.702500,1.702500,14212421
2021-02-12,1.680000,1.715000,1.634500,1.712000,1.712000,19255134
2021-02-15,1.749000,1.836000,1.739000,1.825000,1.825000,28999035
2021-02-16,1.840000,1.880000,1.827500,1.856000,1.856000,27884854
2021-02-17,1.860000,1.874500,1.792500,1.828000,1.828000,16174751
2021-02-18,1.840000,1.856500,1.792000,1.822000,1.822000,10090020
2021-02-19,1.835000,1.914500,1.819500,1.908000,1.908000,21957314
2021-02-22,1.910000,2.062000,1.886000,2.057000,2.057000,44291230
2021-02-23,2.112000,2.250000,2.061000,2.102000,2.102000,64292103
2021-02-24,2.154000,2.212000,2.116000,2.197000,2.197000,45104266
2021-02-25,2.250000,2.250000,2.115000,2.165000,2.165000,45776715
2021-02-26,2.101000,2.294000,2.080000,2.227000,2.227000,43492549
2021-03-01,2.315000,2.394000,2.281000,2.382000,2.382000,35955967
2021-03-02,2.391000,2.400000,2.316000,2.346000,2.346000,29626981
2021-03-03,2.380000,2.515000,2.370000,2.514000,2.514000,48863275
2021-03-04,2.491000,2.560000,2.444000,2.515000,2.515000,40295007
2021-03-05,2.460000,2.497000,2.362000,2.370000,2.370000,42441447
2021-03-08,2.420000,2.469000,2.388000,2.446000,2.446000,24713282
2021-03-09,2.480000,2.522000,2.415000,2.451000,2.451000,24296866
2021-03-10,2.460000,2.472000,2.402000,2.412000,2.412000,15271752
2021-03-11,2.430000,2.470000,2.406000,2.470000,2.470000,12681736
2021-03-12,2.470000,2.472000,2.419000,2.465000,2.465000,10654046
2021-03-15,2.493000,2.568000,2.483000,2.530000,2.530000,30371548
2021-03-16,2.557000,2.575000,2.489000,2.520000,2.520000,18111208
2021-03-17,2.525000,2.558000,2.482000,2.530000,2.530000,11838421
2021-03-18,2.550000,2.555000,2.470000,2.513000,2.513000,20109368
2021-03-19,2.470000,2.498000,2.401000,2.418000,2.418000,19371550
2021-03-22,2.334000,2.337000,2.149000,2.285000,2.285000,40179612
2021-03-23,2.240000,2.240000,2.150000,2.175000,2.175000,43573810
2021-03-24,2.150000,2.281000,2.102000,2.262000,2.262000,29493914
2021-03-25,2.279000,2.298000,2.183000,2.259000,2.259000,15439942
2021-03-26,2.298000,2.328000,2.247000,2.295000,2.295000,13570207
2021-03-29,2.297000,2.297000,2.252000,2.254000,2.254000,8901218
2021-03-30,2.279000,2.369000,2.266000,2.358000,2.358000,14639376
2021-03-31,2.352000,2.395000,2.325000,2.337000,2.337000,12241308
2021-04-01,2.337000,2.463000,2.335000,2.458000,2.458000,19855084
2021-04-06,2.507000,2.543000,2.476000,2.500000,2.500000,20070144
2021-04-07,2.525000,2.544000,2.487000,2.520000,2.520000,15264709
2021-04-08,2.536000,2.537000,2.440000,2.483000,2.483000,16266651
2021-04-09,2.490000,2.499000,2.435000,2.435000,2.435000,9451448
2021-04-12,2.471000,2.474000,2.376000,2.386000,2.386000,13234644
2021-04-13,2.380000,2.426000,2.321000,2.341000,2.341000,16860981
2021-04-14,2.322000,2.433000,2.322000,2.408000,2.408000,12299043
2021-04-15,2.428000,2.459000,2.355000,2.389000,2.389000,11844848
2021-04-16,2.403000,2.448000,2.376000,2.404000,2.404000,9423347
2021-04-19,2.421000,2.468000,2.377000,2.436000,2.436000,11620245
2021-04-20,2.436000,2.436000,2.244000,2.247000,2.247000,36071757
2021-04-21,2.299000,2.337000,2.200000,2.251000,2.251000,23623246
2021-04-22,2.301000,2.309000,2.252000,2.305000,2.305000,14014661
2021-04-23,2.306000,2.306000,2.220000,2.266000,2.266000,17392849
2021-04-26,2.302000,2.384000,2.283000,2.355000,2.355000,17732269
2021-04-27,2.360000,2.372000,2.321000,2.350000,2.350000,8621053
2021-04-28,2.374000,2.379000,2.329000,2.335000,2.335000,9385029
2021-04-29,2.335000,2.368000,2.283000,2.309000,2.309000,10459803
2021-04-30,2.300000,2.357000,2.290000,2.315000,2.315000,8492937
2021-05-03,2.347000,2.395000,2.336000,2.381000,2.381000,9999517
2021-05-04,2.400000,2.433000,2.335000,2.345000,2.345000,16026607
2021-05-05,2.396000,2.402000,2.321000,2.360000,2.360000,10235048
2021-05-06,2.378000,2.405000,2.353000,2.383000,2.383000,14730828
2021-05-07,2.400000,2.445000,2.350000,2.444000,2.444000,18101137
2021-05-10,2.471000,2.478000,2.405000,2.444000,2.444000,14811624
2021-05-11,2.380000,2.390000,2.253000,2.268000,2.268000,41834641
2021-05-12,2.269000,2.303000,2.221000,2.254000,2.254000,19833534
2021-05-13,2.234000,2.273000,2.160000,2.240000,2.240000,24411841
2021-05-14,2.280000,2.295000,2.241000,2.295000,2.295000,12486406
2021-05-17,2.320000,2.320000,2.212000,2.226000,2.226000,19092014
2021-05-18,2.270000,2.308000,2.245000,2.285000,2.285000,16206813
2021-05-19,2.250000,2.270000,2.211000,2.261000,2.261000,15332587
2021-05-20,2.288000,2.288000,2.208000,2.234000,2.234000,13537766
2021-05-21,2.247000,2.285000,2.212000,2.278000,2.278000,11914311
2021-05-24,2.289000,2.294000,2.266000,2.283000,2.283000,5902756
2021-05-25,2.296000,2.359000,2.286000,2.334000,2.334000,19943898
2021-05-26,2.341000,2.359000,2.323000,2.350000,2.350000,15936589
2021-05-27,2.353000,2.391000,2.340000,2.354000,2.354000,13248486
2021-05-28,2.375000,2.380000,2.331000,2.360000,2.360000,8932989
2021-05-31,2.376000,2.380000,2.352000,2.375000,2.375000,5596282
2021-06-01,2.372000,2.414000,2.354000,2.399000,2.399000,11897708
2021-06-02,2.406000,2.437000,2.386000,2.428000,2.428000,11121085
2021-06-03,2.439000,2.439000,2.290000,2.311000,2.311000,34133869
2021-06-04,2.322000,2.322000,2.254000,2.295000,2.295000,17708355
2021-06-07,2.301000,2.351000,2.263000,2.350000,2.350000,11656151
2021-06-08,2.350000,2.352000,2.311000,2.311000,2.311000,8367683
2021-06-09,2.330000,2.400000,2.288000,2.378000,2.378000,18079313
2021-06-10,2.380000,2.380000,2.327000,2.344000,2.344000,10831091
2021-06-11,2.345000,2.372000,2.320000,2.367000,2.367000,6394247
2021-06-14,2.359000,2.366000,2.271000,2.277000,2.277000,26593746
2021-06-15,2.296000,2.328000,2.263000,2.273000,2.273000,12054793
2021-06-16,2.290000,2.306000,2.256000,2.292000,2.292000,7901814
2021-06-17,2.294000,2.389000,2.293000,2.345000,2.345000,24356747
2021-06-18,2.360000,2.362000,2.271000,2.317000,2.317000,19814819
2021-06-21,2.289000,2.325000,2.234000,2.320000,2.320000,13650214
2021-06-22,2.330000,2.362000,2.283000,2.290000,2.290000,11180260
2021-06-23,2.300000,2.318000,2.268000,2.270000,2.270000,9195027
2021-06-24,2.290000,2.290000,2.234000,2.247000,2.247000,14901601
2021-06-25,2.286000,2.286000,2.176000,2.196000,2.196000,20286720
2021-06-28,2.195000,2.195000,2.052000,2.059000,2.059000,37748798
2021-06-29,2.060000,2.085000,2.000000,2.028000,2.028000,28875131
2021-06-30,2.021000,2.055000,1.950000,2.024000,2.024000,35014436
2021-07-01,2.031000,2.126000,2.031000,2.102000,2.102000,17323645
2021-07-02,2.127000,2.136000,2.092000,2.115000,2.115000,10521869
2021-07-05,2.111000,2.228000,2.102000,2.207000,2.207000,19438114
2021-07-06,2.218000,2.291000,2.173000,2.185000,2.185000,23807908
2021-07-07,2.188000,2.211000,2.101000,2.113000,2.113000,14934300
2021-07-08,2.099000,2.165000,2.054000,2.113000,2.113000,18197056
2021-07-09,2.130000,2.175000,2.122000,2.158000,2.158000,10998416
2021-07-12,2.160000,2.166000,2.071000,2.082000,2.082000,11625361
2021-07-13,2.090000,2.091000,2.022000,2.031000,2.031000,17380575
2021-07-14,2.020000,2.039000,1.980000,2.009000,2.009000,20369646
2021-07-15,2.000000,2.001000,1.935000,1.941500,1.941500,27332232
2021-07-16,1.936500,2.009000,1.932500,1.963000,1.963000,16911170
2021-07-19,1.974000,1.974000,1.817000,1.853500,1.853500,40637818
2021-07-20,1.860000,1.896500,1.815000,1.859000,1.859000,20608783
2021-07-21,1.900000,1.992500,1.885000,1.962000,1.962000,21173186
2021-07-22,1.995500,2.063000,1.983500,1.984000,1.984000,17596522
2021-07-23,2.000000,2.034000,1.964000,1.965000,1.965000,10451224
2021-07-26,1.960000,2.059000,1.930000,2.057000,2.057000,13638638
2021-07-27,2.050000,2.081000,2.015000,2.053000,2.053000,13342141
2021-07-28,2.078000,2.152000,2.065000,2.135000,2.135000,17503557
2021-07-29,2.148000,2.149000,2.086000,2.128000,2.128000,10498457
2021-07-30,2.070000,2.100000,1.965000,1.972500,1.972500,29463546
2021-08-02,2.018000,2.074000,1.998000,2.032000,2.032000,15035590
2021-08-03,2.040000,2.060000,1.988000,2.005000,2.005000,10304689
2021-08-04,2.030000,2.049000,1.987500,2.006000,2.006000,7644727
2021-08-05,2.010000,2.081000,1.992500,2.081000,2.081000,12628422
2021-08-06,2.096000,2.110000,2.037000,2.050000,2.050000,9480638
2021-08-09,2.051000,2.051000,1.978000,1.988000,1.988000,14641965
2021-08-10,1.996000,2.000000,1.955500,1.974000,1.974000,12414696
2021-08-11,1.997000,2.020000,1.981000,2.005000,2.005000,10367608
2021-08-12,2.000000,2.017000,1.961000,1.963500,1.963500,8917893
2021-08-13,1.969500,1.977500,1.950000,1.957000,1.957000,8342171
2021-08-16,1.945000,1.945000,1.910000,1.936000,1.936000,14101854
2021-08-17,1.911000,1.913000,1.874000,1.874000,1.874000,13805148
2021-08-18,1.876500,1.925000,1.850500,1.918000,1.918000,15065658
2021-08-19,1.880000,1.892500,1.851000,1.873000,1.873000,13217584
2021-08-20,1.869500,1.876000,1.816000,1.856500,1.856500,18617146
2021-08-23,1.887000,1.913000,1.866000,1.887500,1.887500,11152599
2021-08-24,1.905500,1.944000,1.892000,1.923500,1.923500,15379499
2021-08-25,1.935000,1.973500,1.901500,1.911000,1.911000,14017212
2021-08-26,1.909000,1.925500,1.871000,1.891000,1.891000,10045279
2021-08-27,1.897000,1.918500,1.868500,1.911500,1.911500,7672531
2021-08-30,1.922000,1.929000,1.895000,1.899000,1.899000,3672344
2021-08-31,1.899000,1.899000,1.830000,1.863000,1.863000,22228534
2021-09-01,1.886000,1.907000,1.862000,1.863000,1.863000,12213456
2021-09-02,1.864500,1.865500,1.835000,1.864500,1.864500,8389957
2021-09-03,1.864000,1.873000,1.817000,1.820000,1.820000,14498053
2021-09-06,1.821500,1.843000,1.817000,1.829000,1.829000,9379279
2021-09-07,1.836000,1.836000,1.801000,1.811500,1.811500,12520216
2021-09-08,1.805000,1.859000,1.770000,1.783500,1.783500,17346013
2021-09-09,1.773000,1.773000,1.712000,1.773000,1.773000,29863501
2021-09-10,1.780000,1.780000,1.701000,1.703500,1.703500,25639649
2021-09-13,1.700000,1.740500,1.660000,1.738000,1.738000,17609118
2021-09-14,1.729000,1.733500,1.661500,1.669000,1.669000,14706377
2021-09-15,1.662000,1.664500,1.601000,1.605500,1.605500,24955938
2021-09-16,1.600000,1.677000,1.600000,1.675000,1.675000,17629011
2021-09-17,1.695000,1.785000,1.695000,1.750500,1.750500,26969520
2021-09-20,1.750000,1.943500,1.741000,1.937500,1.937500,47593131
2021-09-21,1.959500,2.074000,1.959500,1.995500,1.995500,39388913
2021-09-22,2.029000,2.039000,1.989500,2.029000,2.029000,16321274
2021-09-23,2.040000,2.057000,1.987000,2.010000,2.010000,15698223
2021-09-24,1.997500,2.062000,1.970500,2.048000,2.048000,16844269
2021-09-27,2.070000,2.180000,2.059000,2.176000,2.176000,31143585
2021-09-28,2.182000,2.185000,2.096000,2.101000,2.101000,22265247
2021-09-29,2.130000,2.156000,2.110000,2.153000,2.153000,15149489
2021-09-30,2.165000,2.178000,2.050000,2.080000,2.080000,19024632
2021-10-01,2.031000,2.193000,1.983000,2.193000,2.193000,28053421
2021-10-04,2.203000,2.260000,2.179000,2.203000,2.203000,21202919
2021-10-05,2.190000,2.210000,2.161000,2.196000,2.196000,13198411
2021-10-06,2.171000,2.172000,2.084000,2.115000,2.115000,19047446
2021-10-07,2.147000,2.161000,2.084000,2.087000,2.087000,11740783
2021-10-08,2.090000,2.149000,2.089000,2.116000,2.116000,10772239
2021-10-11,2.120000,2.166000,2.103000,2.142000,2.142000,9705989
2021-10-12,2.125000,2.137000,2.064000,2.080000,2.080000,18703936
2021-10-13,2.097000,2.097000,2.013000,2.025000,2.025000,15061661
2021-10-14,2.056000,2.110000,2.017000,2.089000,2.089000,13019016
2021-10-15,2.104000,2.183000,2.097000,2.166000,2.166000,24949516
2021-10-18,2.165000,2.165000,2.038000,2.077000,2.077000,22860856
2021-10-19,2.060000,2.060000,1.954000,1.966500,1.966500,38628919
2021-10-20,1.956000,1.956000,1.850000,1.870000,1.870000,40453800
2021-10-21,1.863500,1.912000,1.818000,1.904000,1.904000,20949236
2021-10-22,1.915000,1.916000,1.832500,1.851500,1.851500,18231759
2021-10-25,1.850000,1.889500,1.835000,1.857000,1.857000,13422989
2021-10-26,1.865000,1.952000,1.855000,1.907500,1.907500,15833733
2021-10-27,1.914000,1.925500,1.887000,1.898000,1.898000,9606528
2021-10-28,1.900000,1.930000,1.852000,1.918000,1.918000,9912574
2021-10-29,1.904000,1.948000,1.900000,1.934500,1.934500,7431984
2021-11-01,1.919500,1.980000,1.907000,1.969000,1.969000,10849693
2021-11-02,1.975000,1.991000,1.918000,1.918000,1.918000,9457146
2021-11-03,1.930000,2.006000,1.923500,1.970000,1.970000,18130274
2021-11-04,1.996500,2.023000,1.964000,1.974000,1.974000,13066414
2021-11-05,1.990000,2.100000,1.903000,2.095000,2.095000,40721539
2021-11-08,2.093000,2.134000,2.038000,2.071000,2.071000,16410666
2021-11-09,2.060000,2.090000,2.032000,2.032000,2.032000,10498508
2021-11-10,2.025000,2.073000,1.992000,2.036000,2.036000,15111485
2021-11-11,2.025000,2.032000,1.947000,1.973500,1.973500,17038818
2021-11-12,1.980000,2.000000,1.931000,1.933000,1.933000,10658766
2021-11-15,1.925000,1.978500,1.887000,1.922500,1.922500,14800478
2021-11-16,1.925500,1.966500,1.892500,1.898000,1.898000,14719456
2021-11-17,1.880000,1.916000,1.850000,1.851000,1.851000,18236457
2021-11-18,1.871000,1.880000,1.818000,1.834000,1.834000,12231960
2021-11-19,1.841000,1.842500,1.728000,1.770000,1.770000,38051429
2021-11-22,1.772000,1.826000,1.749000,1.769000,1.769000,18343704
2021-11-23,1.770000,1.846000,1.750000,1.805500,1.805500,14667695
2021-11-24,1.800000,1.832000,1.744000,1.821000,1.821000,17862902
2021-11-25,1.831000,1.847500,1.794000,1.837500,1.837500,9010564
2021-11-26,1.657000,1.694000,1.532500,1.551000,1.551000,131182539
2021-11-29,1.580000,1.638000,1.532000,1.550500,1.550500,49485471
2021-11-30,1.529000,1.555500,1.483000,1.499000,1.499000,47687285
2021-12-01,1.525000,1.598000,1.506500,1.556000,1.556000,27642249
2021-12-02,1.535500,1.587500,1.520500,1.559500,1.559500,22309254
2021-12-03,1.604000,1.609000,1.538000,1.546500,1.546500,17521351
2021-12-06,1.575500,1.671500,1.550500,1.668500,1.668500,21764288
2021-12-07,1.705500,1.717500,1.662000,1.673000,1.673000,22962327
2021-12-08,1.660000,1.690000,1.571500,1.658500,1.658500,37360234
2021-12-09,1.665000,1.669500,1.596000,1.608000,1.608000,15134291
2021-12-10,1.600000,1.624000,1.592000,1.605000,1.605000,10678272
2021-12-13,1.609500,1.618500,1.521500,1.529000,1.529000,21322162
2021-12-14,1.545000,1.582000,1.518500,1.555500,1.555500,20265955
2021-12-15,1.555000,1.559500,1.483000,1.485500,1.485500,17941772
2021-12-16,1.534000,1.546000,1.485000,1.494500,1.494500,21192283
2021-12-17,1.490000,1.567000,1.485000,1.551000,1.551000,19831289
2021-12-20,1.474000,1.557000,1.460000,1.534500,1.534500,23731192
2021-12-21,1.545500,1.633000,1.530500,1.633000,1.633000,19602025
2021-12-22,1.630000,1.697000,1.606500,1.658500,1.658500,21379922
2021-12-23,1.680000,1.749000,1.679500,1.700500,1.700500,23697159
2021-12-27,1.700000,1.738500,1.667000,1.708000,1.708000,10910898
2021-12-28,1.721000,1.732000,1.694000,1.706000,1.706000,14624583
2021-12-29,1.720000,1.754000,1.700000,1.700500,1.700500,16565407
2021-12-30,1.700000,1.716000,1.667000,1.704000,1.704000,15901780
2022-01-03,1.745000,1.814000,1.734000,1.797500,1.797500,20008283
2022-01-04,1.830000,1.920000,1.815000,1.895500,1.895500,38057643
2022-01-05,1.900000,1.935500,1.854000,1.923500,1.923500,21654065
2022-01-06,1.873000,1.997500,1.856000,1.938500,1.938500,27013384
2022-01-07,1.960000,1.960000,1.884500,1.925000,1.925000,13906617
2022-01-10,1.941000,1.990000,1.930000,1.946500,1.946500,24217096
2022-01-11,1.963500,1.977000,1.928000,1.954000,1.954000,12768210
2022-01-12,1.979000,1.980500,1.931000,1.931000,1.931000,13345290
2022-01-13,1.906000,1.974000,1.872000,1.970000,1.970000,16910018
2022-01-14,1.965000,1.980000,1.944500,1.975000,1.975000,13626772
2022-01-17,1.984000,2.018000,1.979000,1.986500,1.986500,12667821
2022-01-18,1.982000,1.987000,1.933000,1.969500,1.969500,12791780
2022-01-19,1.945500,1.985000,1.896500,1.914000,1.914000,20676655
2022-01-20,1.894000,1.962500,1.891000,1.958500,1.958500,20172350
2022-01-21,1.907500,1.916000,1.858000,1.885500,1.885500,23123599
2022-01-24,1.859500,1.880000,1.740500,1.752000,1.752000,38250658
2022-01-25,1.777000,1.815000,1.741000,1.766500,1.766500,21044500
2022-01-26,1.785500,1.913500,1.785500,1.906500,1.906500,28896681
2022-01-27,1.850500,1.927000,1.821000,1.902000,1.902000,16010297
2022-01-28,1.900000,1.904500,1.836000,1.852000,1.852000,14475474
2022-01-31,1.908500,1.909000,1.842500,1.877000,1.877000,13347788
2022-02-01,1.900000,1.926000,1.872000,1.919500,1.919500,18632916
2022-02-02,1.936000,1.947000,1.886500,1.886500,1.886500,13900088
2022-02-03,1.886500,1.912000,1.860000,1.881000,1.881000,10193658
2022-02-04,1.898000,1.898000,1.812000,1.836500,1.836500,26090454
2022-02-07,1.874000,1.909500,1.843500,1.892500,1.892500,19814652
2022-02-08,1.910000,1.978000,1.906000,1.978000,1.978000,31194146
2022-02-09,1.990000,2.073000,1.985000,2.068000,2.068000,34716326
2022-02-10,2.090000,2.136000,2.064000,2.107000,2.107000,40403776
2022-02-11,2.065000,2.106000,2.026000,2.069000,2.069000,21226208
2022-02-14,1.957000,2.010000,1.900000,1.969000,1.969000,64284055
2022-02-15,1.947500,2.053000,1.935000,2.050000,2.050000,26460447
2022-02-16,2.071000,2.120000,2.036000,2.071000,2.071000,22765203
2022-02-17,2.075000,2.086000,1.973500,1.983000,1.983000,28376244
2022-02-18,1.985500,2.019000,1.942000,1.947000,1.947000,24318362
2022-02-21,1.973000,2.014000,1.905000,1.907000,1.907000,22438185
2022-02-22,1.829500,1.956500,1.790000,1.937000,1.937000,30588635
2022-02-23,1.969500,1.992000,1.882000,1.882500,1.882500,20930154
2022-02-24,1.740500,1.829000,1.716000,1.771000,1.771000,68139037
2022-02-25,1.850000,1.855000,1.717000,1.833500,1.833500,59241462
2022-02-28,1.761000,1.821000,1.741000,1.776500,1.776500,37119756
2022-03-01,1.810000,1.852000,1.650000,1.650000,1.650000,61116427
2022-03-02,1.645000,1.711500,1.573000,1.704000,1.704000,72285433
2022-03-03,1.705000,1.705000,1.590500,1.600000,1.600000,39758397
2022-03-04,1.590000,1.590000,1.500000,1.507000,1.507000,62387846
2022-03-07,1.444500,1.491000,1.338500,1.410000,1.410000,70315971
2022-03-08,1.375500,1.512500,1.358000,1.459500,1.459500,44526173
2022-03-09,1.540000,1.626500,1.506000,1.600500,1.600500,48310294
2022-03-10,1.622000,1.635000,1.534000,1.573500,1.573500,42359076
2022-03-11,1.592500,1.670500,1.577000,1.593000,1.593000,46817340
2022-03-14,1.630500,1.668000,1.611000,1.628000,1.628000,26715747
2022-03-15,1.604500,1.683000,1.572500,1.646000,1.646000,31661955
2022-03-16,1.697500,1.740000,1.677000,1.723000,1.723000,38435288
2022-03-17,1.749000,1.767000,1.660500,1.676000,1.676000,29746578
2022-03-18,1.690000,1.699000,1.636000,1.688000,1.688000,20311228
2022-03-21,1.686000,1.696000,1.653500,1.676500,1.676500,13696049
2022-03-22,1.676500,1.730000,1.673000,1.709000,1.709000,12272736
2022-03-23,1.724000,1.730000,1.655500,1.660500,1.660500,15200237
2022-03-24,1.659000,1.667500,1.609000,1.630500,1.630500,18958817
2022-03-25,1.632500,1.657000,1.614000,1.652000,1.652000,12692969
2022-03-28,1.661000,1.703000,1.648000,1.671500,1.671500,18145616
2022-03-29,1.703500,1.779000,1.687000,1.766000,1.766000,33210115
2022-03-30,1.762500,1.768000,1.699000,1.708000,1.708000,20218417
2022-03-31,1.730000,1.734000,1.679500,1.682500,1.682500,15191291
2022-04-01,1.700000,1.726500,1.672500,1.682000,1.682000,11941458
2022-04-04,1.697000,1.703500,1.651000,1.685000,1.685000,13294894
2022-04-05,1.690000,1.712000,1.668000,1.680500,1.680500,21088255
2022-04-06,1.690000,1.700500,1.586500,1.618500,1.618500,32356022
2022-04-07,1.632000,1.658000,1.588500,1.590000,1.590000,15361343
2022-04-08,1.631500,1.636000,1.590000,1.597500,1.597500,11202202
2022-04-11,1.600000,1.664000,1.561000,1.638000,1.638000,18000189
2022-04-12,1.615000,1.643000,1.597000,1.615000,1.615000,18617041
2022-04-13,1.605000,1.699000,1.596000,1.690000,1.690000,21058764
2022-04-14,1.706000,1.772000,1.702500,1.757500,1.757500,26233460
2022-04-19,1.760000,1.769500,1.717000,1.740000,1.740000,15395944
2022-04-20,1.751000,1.753000,1.712000,1.734000,1.734000,11769737
2022-04-21,1.753000,1.868500,1.750000,1.842500,1.842500,38943866
2022-04-22,1.810000,1.854000,1.778500,1.781000,1.781000,19191936
2022-04-25,1.772500,1.805500,1.730000,1.755000,1.755000,14678095
2022-04-26,1.796500,1.798500,1.679500,1.679500,1.679500,14498942
2022-04-27,1.700000,1.700500,1.624500,1.670500,1.670500,16814422
2022-04-28,1.698000,1.725000,1.688000,1.719500,1.719500,13133303
2022-04-29,1.734000,1.745500,1.684000,1.717000,1.717000,10151786
2022-05-02,1.711000,1.727000,1.685000,1.688000,1.688000,7505147
2022-05-03,1.714000,1.775000,1.701000,1.772000,1.772000,16858626
2022-05-04,1.782000,1.787000,1.713500,1.718500,1.718500,15503904
2022-05-05,1.761500,1.791000,1.690000,1.692500,1.692500,16753050
2022-05-06,1.667000,1.667000,1.503000,1.547500,1.547500,104229343
2022-05-09,1.555500,1.576000,1.500000,1.500000,1.500000,40564346
2022-05-10,1.510000,1.529000,1.441500,1.444000,1.444000,39554608
2022-05-11,1.489000,1.498000,1.449500,1.475000,1.475000,19000787
2022-05-12,1.450000,1.453500,1.400000,1.436000,1.436000,28870564
2022-05-13,1.450000,1.463000,1.431500,1.450500,1.450500,18206281
2022-05-16,1.447000,1.447000,1.411000,1.437000,1.437000,12442358
2022-05-17,1.459000,1.498500,1.456500,1.479000,1.479000,16258056
2022-05-18,1.487500,1.496500,1.457000,1.475500,1.475500,16076729
2022-05-19,1.450000,1.458000,1.428000,1.447000,1.447000,14950607
2022-05-20,1.461500,1.501500,1.454000,1.479000,1.479000,14614243
2022-05-23,1.520000,1.523000,1.485000,1.502000,1.502000,15220839
2022-05-24,1.487500,1.490000,1.425000,1.430000,1.430000,34423271
2022-05-25,1.454000,1.481500,1.427500,1.475500,1.475500,24366978
2022-05-26,1.488000,1.519500,1.479000,1.515000,1.515000,20667872
2022-05-27,1.527000,1.554500,1.512000,1.544000,1.544000,18616550
2022-05-30,1.577000,1.609000,1.564500,1.588500,1.588500,22638145
2022-05-31,1.563500,1.563500,1.509000,1.510500,1.510500,31170682
2022-06-01,1.526000,1.531000,1.483000,1.485000,1.485000,17429455
2022-06-02,1.485000,1.520000,1.485000,1.516000,1.516000,8962127
2022-06-03,1.530000,1.533500,1.501000,1.505000,1.505000,7939105
2022-06-06,1.510000,1.515000,1.475000,1.475500,1.475500,18319449
